Date,OutDegree_avg_HC,InDegree_avg_HC,Closeness_avg_HC,Betweenness_avg_HC,Eigenvector_avg_HC,OutDegree_avg_LC,InDegree_avg_LC,Closeness_avg_LC,Betweenness_avg_LC,Eigenvector_avg_LC,InDegree_HL_Ratio,Eigenvector_HL_Ratio
2014-10-15,0.924253330019229,0.924253330019229,0,85.36,0.213044418189496,0.96639052348194,0.96639052348194,0,88.74,0.332684113613364,0.956397344097612,0.640380497510291
2014-10-16,0.905559981362729,0.905559981362729,0,90.5,0.220559388682902,0.960071496779809,0.960071496779809,6.65196043536825e-06,92.7,0.363318351708871,0.943221400072893,0.60706922082383
2014-10-17,0.904170314814041,0.904170314814041,0,86.48,0.303174283341911,0.989037313024098,0.989037313024098,1.96781858008152e-05,90.08,0.23116485292892,0.914192319043489,1.31150682943628
2014-10-20,0.890658256410163,0.890658256410163,0,90.42,0.306359905449175,0.934626820914363,0.934626820914363,1.9584343026893e-05,94.72,0.264342952983936,0.952956021033951,1.15894863846736
2014-10-21,0.880965297809218,0.880965297809218,0,89.7,0.404452739439481,0.932093003430059,0.932093003430059,2.03107937204487e-05,95.74,0.210767274745687,0.945147420447644,1.91895416367411
2014-10-22,0.850889238387704,0.850889238387704,0,89.58,0.384144701785133,0.890673962742422,0.890673962742422,0.00098126228475487,105.08,0.194427627826501,0.955331887964684,1.97577219904121
2014-10-23,0.900024180064203,0.900024180064203,0,88.2,0.411077919393151,0.868888982179728,0.868888982179728,1.77799872421047e-05,100.06,0.195473883408768,1.03583334410153,2.10298128949288
2014-10-24,0.841659654036489,0.841659654036489,0,85.08,0.36963673527705,0.882928272033089,0.882928272033089,0,90.34,0.240619529032984,0.953259376436579,1.53618759359462
2014-10-27,0.882515267628987,0.882515267628987,0,78.58,0.355466853521607,0.874481548701448,0.874481548701448,1.91570088971062e-05,91.44,0.245421886614729,1.00918683640549,1.44839100711351
2014-10-28,0.874146005792011,0.874146005792011,0,81.12,0.40104861531955,0.895673464181308,0.895673464181308,0,84.52,0.301133523145544,0.975965059533192,1.33179664333059
2014-10-29,0.894076843755599,0.894076843755599,0,76.5,0.407025402814691,0.860889537436686,0.860889537436686,0,86.86,0.345343184938012,1.03855001701813,1.17861136564125
